,index,geo_index,height_mean,height_std,area_mean,area_std,Site,Year,0
6731,4212,454000_4427000,8.83569716543216,3.1367159394496618,8.015710839642834,7.902721140195927,NIWO,2019,51022
6732,4212,454000_4427000,8.83569716543216,3.1367159394496618,8.015710839642834,7.902721140195927,NIWO,2018,58004
6733,4213,454000_4430000,9.33041269801819,2.792988710525074,6.183590096087423,6.233483461635039,NIWO,2019,92625
6734,4213,454000_4430000,9.33041269801819,2.792988710525074,6.183590096087423,6.233483461635039,NIWO,2018,97966
6735,4214,454000_4431000,7.736479281742709,2.4407926171559184,5.582461061150768,6.9007029358291225,NIWO,2018,98757
6736,4214,454000_4431000,7.736479281742709,2.4407926171559184,5.582461061150768,6.9007029358291225,NIWO,2019,93660
6737,4215,454000_4432000,7.898829716204524,2.8877768995735096,5.135886559367711,4.964364636569298,NIWO,2019,90481
6738,4215,454000_4432000,7.898829716204524,2.8877768995735096,5.135886559367711,4.964364636569298,NIWO,2018,94391
6739,4216,454000_4433000,7.597385699604089,2.426124896926124,4.70853592412238,3.2388194469803704,NIWO,2019,109826
6740,4216,454000_4433000,7.597385699604089,2.426124896926124,4.70853592412238,3.2388194469803704,NIWO,2018,113325
6741,4217,454000_4444000,6.9957752406282765,2.2654827133168576,4.918495271991804,3.8717860140246794,RMNP,2018,99513
6742,4218,454000_4445000,7.943419494981009,2.370133983084214,3.774588377019727,3.0899862460033174,RMNP,2018,135318
6743,4219,454000_4448000,8.03621680653173,3.0394105547940975,5.906817616485475,5.7895547989973535,RMNP,2018,70752
6744,4220,454000_4451000,6.592368606579863,2.308462999214622,11.383307436805019,12.126684284829999,RMNP,2018,38229
6745,4221,454000_4454000,6.927525880063874,2.5445557064407476,9.91058455473317,9.902823463555949,RMNP,2018,29407
6746,4222,454000_4457000,7.654625364500078,2.9350744896177963,8.75917905077706,8.431288202075724,RMNP,2018,38894
6747,4223,454000_4458000,8.149729235743074,3.1385991958722745,9.985739222313647,8.695136763452659,RMNP,2018,35977
6748,4224,454000_4459000,9.2488355297066,2.823807401845024,7.23537808001245,7.606323149960434,RMNP,2018,64854
6749,4225,454000_4460000,8.654296148042935,2.4608244678801796,6.204095224684313,7.321555598408171,RMNP,2018,63828
6750,4226,455000_3107000,7.445526642689673,2.6503294792105634,11.777383601142622,12.684082488596385,DSNY,2018,22495
6751,4226,455000_3107000,7.445526642689673,2.6503294792105634,11.777383601142622,12.684082488596385,DSNY,2019,28472
6752,4227,455000_3108000,7.597989480553647,2.860958602399414,12.056814738041435,13.333673553398217,DSNY,2018,18402
6753,4227,455000_3108000,7.597989480553647,2.860958602399414,12.056814738041435,13.333673553398217,DSNY,2019,25023
6754,4228,455000_3109000,6.832047744103437,2.9199885689756155,15.664929646893174,15.149484081812568,DSNY,2018,10582
6755,4228,455000_3109000,6.832047744103437,2.9199885689756155,15.664929646893174,15.149484081812568,DSNY,2019,15785
6756,4229,455000_3115000,13.700152281684762,4.690937699348797,15.68257686070555,13.058632383108655,DSNY,2019,33925
6757,4230,455000_4426000,7.226375886692578,2.350209275663997,7.512400586911049,7.936589843189352,NIWO,2019,47828
6758,4230,455000_4426000,7.226375886692578,2.350209275663997,7.512400586911049,7.936589843189352,NIWO,2018,51681
6759,4231,455000_4427000,8.142700456234593,2.663563114306948,9.83044172369911,11.053084149436817,NIWO,2018,33106
6760,4231,455000_4427000,8.142700456234593,2.663563114306948,9.83044172369911,11.053084149436817,NIWO,2019,31663
6761,4232,455000_4428000,8.844336877550624,3.266944692295974,7.805517894763629,7.266409508106903,NIWO,2019,46364
6762,4232,455000_4428000,8.844336877550624,3.266944692295974,7.805517894763629,7.266409508106903,NIWO,2018,48636
6763,4233,455000_4430000,7.759444199566414,2.595477355425659,6.295625756121515,7.671993518851558,NIWO,2018,78862
6764,4233,455000_4430000,7.759444199566414,2.595477355425659,6.295625756121515,7.671993518851558,NIWO,2019,82327
6765,4234,455000_4432000,8.051032935752232,2.9686230150353725,5.374551600475253,4.452268099237456,NIWO,2018,80569
6766,4234,455000_4432000,8.051032935752232,2.9686230150353725,5.374551600475253,4.452268099237456,NIWO,2019,81697
6767,4235,455000_4434000,8.193627505084134,3.2511942028298177,5.928616029966487,6.37338159374474,NIWO,2019,77017
6768,4235,455000_4434000,8.193627505084134,3.2511942028298177,5.928616029966487,6.37338159374474,NIWO,2018,73651
6769,4236,455000_4445000,6.173962486006394,2.068381247145342,3.9219172370212667,2.8850433103711906,RMNP,2018,97604
6770,4237,455000_4446000,7.365744873707263,2.6500027281415615,4.5456098052587235,3.670823740145196,RMNP,2018,89340
6771,4238,455000_4447000,6.862268235953292,2.6167993971731733,5.645281650726231,5.505782307160304,RMNP,2018,67850
6772,4239,455000_4450000,6.510307638617565,2.583913024070634,14.061932231260796,14.016150475306592,RMNP,2018,17058
6773,4240,455000_4453000,6.355575902534352,2.2936531814625027,9.348128082904646,10.60100151886836,RMNP,2018,36492
6774,4241,456000_3103000,10.972661217440704,5.6345941688601915,18.931799017067775,11.889146475523185,DSNY,2018,7732
6775,4242,456000_3107000,11.047916141766237,5.37192987105063,10.02855967457774,9.83353222372335,DSNY,2018,19002
6776,4242,456000_3107000,11.047916141766237,5.37192987105063,10.02855967457774,9.83353222372335,DSNY,2019,24266
6777,4243,456000_3108000,7.391615877232061,2.79660138732643,11.345337875761441,10.998631723189241,DSNY,2018,17244
6778,4243,456000_3108000,7.391615877232061,2.79660138732643,11.345337875761441,10.998631723189241,DSNY,2019,21942
6779,4244,456000_3109000,7.951476461561339,2.9690637105524385,13.431587731871213,13.31679302862233,DSNY,2019,21963
6780,4244,456000_3109000,7.951476461561339,2.9690637105524385,13.431587731871213,13.31679302862233,DSNY,2018,15663
6781,4245,456000_3112000,14.54032394298255,6.116793154702464,15.648987705803714,12.61085530332291,DSNY,2018,13286
6782,4245,456000_3112000,14.54032394298255,6.116793154702464,15.648987705803714,12.61085530332291,DSNY,2019,18355
6783,4246,456000_3113000,12.43584900833345,5.7284211781624155,16.761756474236964,14.41101154243047,DSNY,2018,17788
6784,4246,456000_3113000,12.43584900833345,5.7284211781624155,16.761756474236964,14.41101154243047,DSNY,2019,29090
6785,4247,456000_3639000,13.796295916027951,8.101303574862518,19.982498240524645,16.5022814877993,TALL,2019,28910
6786,4247,456000_3639000,13.796295916027951,8.101303574862518,19.982498240524645,16.5022814877993,TALL,2018,23663
6787,4248,456000_3641000,18.080795487063792,6.75186874094113,23.687500377054487,19.126416653628414,TALL,2018,24957
6788,4248,456000_3641000,18.080795487063792,6.75186874094113,23.687500377054487,19.126416653628414,TALL,2019,28083
6789,4249,456000_3642000,17.004029829505278,6.307045060701243,21.433640265544888,17.170203396091225,TALL,2019,31850
6790,4249,456000_3642000,17.004029829505278,6.307045060701243,21.433640265544888,17.170203396091225,TALL,2018,30357
6791,4250,456000_3645000,17.012758976504262,6.633985986943381,22.20572285090268,17.29216690099525,TALL,2018,30150
6792,4250,456000_3645000,17.012758976504262,6.633985986943381,22.20572285090268,17.29216690099525,TALL,2019,35064
6793,4251,456000_3646000,15.516024913171307,5.59950456569833,20.90278170379413,16.338878145487126,TALL,2018,30467
6794,4251,456000_3646000,15.516024913171307,5.59950456569833,20.90278170379413,16.338878145487126,TALL,2019,33918
6795,4252,456000_4426000,6.760253441083842,2.278059974985111,9.0847715519473,9.255195421353838,NIWO,2018,33456
6796,4252,456000_4426000,6.760253441083842,2.278059974985111,9.0847715519473,9.255195421353838,NIWO,2019,34415
6797,4253,456000_4431000,7.387980697793371,3.0300063342579735,5.084961216056039,4.643327061938821,NIWO,2018,83898
6798,4253,456000_4431000,7.387980697793371,3.0300063342579735,5.084961216056039,4.643327061938821,NIWO,2019,82150
6799,4254,456000_4444000,7.046844940813941,2.2479371224762907,4.465742309154701,3.503227232886758,RMNP,2018,98591
6800,4255,456000_4445000,7.263993838677879,2.6058798358009403,5.155078173060189,4.133811407422086,RMNP,2018,76433
6801,4256,456000_4450000,6.496369166187834,2.764843949412109,10.14389451328788,10.385504972006764,RMNP,2018,22126
6802,4257,456000_4453000,6.468023290043704,2.354308816491055,7.9185680360301225,8.507859711193975,RMNP,2018,48004
6803,4258,456000_4455000,7.086564135990846,2.6475268083362313,13.337199459752798,12.026746270079935,RMNP,2018,24431
6804,4259,456000_4458000,7.610282819031031,2.973111772262825,7.122319434529641,6.120754737466448,RMNP,2018,55880
6805,4260,457000_3105000,7.256183938228185,3.2647402019899108,17.9605616251747,17.12070627940452,DSNY,2018,11693
6806,4260,457000_3105000,7.256183938228185,3.2647402019899108,17.9605616251747,17.12070627940452,DSNY,2019,16956
6807,4261,457000_3109000,7.706208030810245,2.749751065739111,11.580738030011235,13.04912608069446,DSNY,2018,21107
6808,4261,457000_3109000,7.706208030810245,2.749751065739111,11.580738030011235,13.04912608069446,DSNY,2019,24528
6809,4262,457000_3110000,8.924451866020371,3.620139678309254,11.511448934972705,12.614990310780845,DSNY,2019,22372
6810,4262,457000_3110000,8.924451866020371,3.620139678309254,11.511448934972705,12.614990310780845,DSNY,2018,20632
6811,4263,457000_3111000,8.955981990138845,3.4804557562194915,18.44128604328163,17.636421794921095,DSNY,2019,6220
6812,4263,457000_3111000,8.955981990138845,3.4804557562194915,18.44128604328163,17.636421794921095,DSNY,2018,4635
6813,4264,457000_3638000,18.227491796499407,7.25568597410017,23.55969232608592,19.94015714164995,TALL,2019,25059
6814,4265,457000_3639000,20.1796460754072,7.2715200177696095,23.722231470810996,20.322482627231352,TALL,2019,22586
6815,4266,457000_3641000,18.147868518599875,6.693912801455747,24.46043546146706,21.19318654830742,TALL,2019,23056
6816,4267,457000_3642000,17.511676813412237,5.918447665870634,22.807102744075763,18.74168698603313,TALL,2019,26639
6817,4268,457000_3643000,17.599041257116625,6.376038130635548,21.792260273950575,18.79820812731077,TALL,2019,29054
6818,4269,457000_3646000,12.177716036707961,6.747406457897065,18.43836902164063,17.22436549074521,TALL,2019,31196
6819,4270,457000_4428000,6.418018214966637,2.549385364763976,10.458598080326027,10.621608727788734,NIWO,2019,31929
6820,4270,457000_4428000,6.418018214966637,2.549385364763976,10.458598080326027,10.621608727788734,NIWO,2018,25371
6821,4271,457000_4432000,6.18158177211677,1.9264986754669935,6.042156170839861,5.871728330887579,NIWO,2018,53457
6822,4271,457000_4432000,6.18158177211677,1.9264986754669935,6.042156170839861,5.871728330887579,NIWO,2019,64145
6823,4272,457000_4435000,6.236975786252736,2.055488699303792,7.956530254312307,7.702493711259716,NIWO,2018,51513
6824,4272,457000_4435000,6.236975786252736,2.055488699303792,7.956530254312307,7.702493711259716,NIWO,2019,61942
6825,4273,457000_4444000,6.889073827301464,2.276013541141523,6.145775055072472,5.522573299778621,RMNP,2018,74027
6826,4274,457000_4445000,6.441465386545336,2.084284786112145,6.220763985161746,6.411571500826654,RMNP,2018,63496
6827,4275,457000_4448000,6.461377985360598,2.70135383279354,9.008722882980347,9.298763771165051,RMNP,2018,36324
6828,4276,457000_4452000,7.0584705169245785,2.609193145565735,9.844631478457467,9.355434235829007,RMNP,2018,34557
6829,4277,457000_4457000,7.015682877823384,2.33029960597677,6.056035307535363,4.998100157448138,RMNP,2018,70240
6830,4278,457000_4458000,7.792378075776831,2.869503618595985,6.190637189366184,4.793681979111448,RMNP,2018,71784
6831,4279,458000_3105000,8.85761028158322,3.4914515732251448,17.263967356723953,15.32337464377233,DSNY,2018,14034
6832,4279,458000_3105000,8.85761028158322,3.4914515732251448,17.263967356723953,15.32337464377233,DSNY,2019,14272
6833,4280,458000_3113000,12.822969175512867,5.7336867749088265,21.04560010850296,16.151666251722833,DSNY,2019,32939
6834,4280,458000_3113000,12.822969175512867,5.7336867749088265,21.04560010850296,16.151666251722833,DSNY,2018,22351
6835,4281,458000_3638000,17.491713905365724,7.523267315280408,24.685891293270874,22.477111537967044,TALL,2019,17699
6836,4282,458000_3640000,14.10619360103924,8.063751157771648,19.1972911321013,17.532979477174756,TALL,2019,28451
6837,4283,458000_3642000,18.731588070195752,6.34614070197954,22.30859578664322,18.71140363880607,TALL,2019,28386
6838,4284,458000_3646000,13.73147362628417,5.677445439891785,18.47767243213631,17.082664401454878,TALL,2019,37580
6839,4285,458000_3647000,15.68328609088195,6.085317198680891,20.14606670309645,18.221356587413727,TALL,2019,36580
6840,4286,458000_4445000,6.342275546565171,2.2049628231394856,11.134645844524337,9.828704748989262,RMNP,2018,35507
6841,4287,458000_4446000,5.42652423640276,1.765683368258766,10.489990440531109,8.845125707966437,RMNP,2018,26152
6842,4288,458000_4449000,5.692250713339059,2.0986302387391507,16.160991298254842,13.444870748707995,RMNP,2018,17008
6843,4289,458000_4451000,5.622419290135396,2.406725691162098,9.918247787657057,8.838927041224592,RMNP,2018,21470
6844,4290,458000_4455000,7.222073647197581,2.883304829661524,7.2397265648574995,6.2229014288805935,RMNP,2018,50213
6845,4291,458000_4456000,6.078185212326146,2.3280264075200723,7.723901952581733,7.285944850768809,RMNP,2018,47630
6846,4292,458000_4458000,7.411760646344607,2.442487022330243,6.573988887324898,4.754666150277842,RMNP,2018,63351
6847,4293,458000_4459000,8.543317992393302,2.680748279553458,7.244442846080369,6.387846278024234,RMNP,2018,61868
6848,4294,458000_4460000,6.838299074647599,2.670162331897596,8.440203406304803,7.145879615254598,RMNP,2018,45328
6849,4295,459000_3100000,9.640503500065472,3.702927465253526,20.363678042023395,16.08677006281512,DSNY,2019,2901
6850,4296,459000_3101000,9.561990218618147,4.757264280605094,20.024508981473183,17.035352095079176,DSNY,2018,10043
6851,4296,459000_3101000,9.561990218618147,4.757264280605094,20.024508981473183,17.035352095079176,DSNY,2019,11891
6852,4297,459000_3112000,11.309350305192346,4.708126067229477,19.952460120511045,15.955215923057615,DSNY,2018,1229
6853,4297,459000_3112000,11.309350305192346,4.708126067229477,19.952460120511045,15.955215923057615,DSNY,2019,1592
6854,4298,459000_3638000,17.019129917089906,6.5153451748920705,25.25237879983955,21.20181855319774,TALL,2019,26547
6855,4299,459000_3642000,16.40458545971166,6.099539014457574,22.427566478874613,19.543544165075005,TALL,2019,33018
6856,4300,459000_3643000,17.541627468007572,6.328946602877334,23.270867371987745,19.5493948930667,TALL,2019,30529
6857,4301,459000_3644000,18.030992749547877,5.809047368743119,22.29736490474131,18.889430521421826,TALL,2019,32181
6858,4302,459000_3648000,17.363202811950302,5.729016548948936,23.51139393727531,19.849330985192843,TALL,2019,28832
6859,4303,459000_4444000,6.899826109232681,2.5240281131345017,11.776711006645144,9.893547494314152,RMNP,2018,28492
6860,4304,459000_4450000,7.091249505422769,2.9760089079510537,10.003344245317022,10.68710237958771,RMNP,2018,30853
6861,4305,459000_4451000,5.75772109992816,2.0558624747607808,9.535588552049699,8.931231226836456,RMNP,2018,17645
6862,4306,459000_4454000,7.12483446944938,3.0996458663037614,10.586908840905684,8.881650298942096,RMNP,2018,25450
6863,4307,459000_4455000,7.385068964236433,3.2202375036333644,9.165015532812014,7.957265274583054,RMNP,2018,32190
6864,4308,459000_4458000,6.73309506623847,2.0045556630752,6.2506010107882215,5.19384585799277,RMNP,2018,60548
6865,4309,459000_4459000,7.144441814692525,2.5684615413889897,8.63519457535412,8.519067139873323,RMNP,2018,40113
6866,4310,460000_3106000,9.311830607693063,3.6445196998782823,15.145890535897783,13.273715459195126,DSNY,2018,12063
6867,4310,460000_3106000,9.311830607693063,3.6445196998782823,15.145890535897783,13.273715459195126,DSNY,2019,9862
6868,4311,460000_3107000,8.456451954622498,3.7633698343745077,13.942132137298708,12.801482458906367,DSNY,2019,12073
6869,4311,460000_3107000,8.456451954622498,3.7633698343745077,13.942132137298708,12.801482458906367,DSNY,2018,11115
6870,4312,460000_3113000,9.438530987740458,3.426320805085849,27.246873555949254,27.493279980270867,DSNY,2018,4008
6871,4312,460000_3113000,9.438530987740458,3.426320805085849,27.246873555949254,27.493279980270867,DSNY,2019,5514
6872,4313,460000_3639000,17.029637639374293,7.031424852552293,23.487777499772037,20.627200044688067,TALL,2019,23982
6873,4314,460000_3641000,15.85626425650061,6.999118811072677,19.619162455695573,16.317494626278236,TALL,2019,34434
6874,4315,460000_3642000,13.853346623812834,6.963674752506805,17.660904282814887,15.821190239069516,TALL,2019,34790
6875,4316,460000_3644000,17.03712427627486,5.563541376944497,19.84076400308733,16.8758537512367,TALL,2019,32225
6876,4317,460000_4446000,6.595391196805952,2.11861312782641,11.114133734987893,8.735466359621967,RMNP,2018,33200
